"County Population by Age, Race, Hispanic origin, and Gender:  April 1, 2000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
County,Race,Gender,Hispanic origin,0-4,5-9,10-14,15-19,15-17,18-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85 and up,All Ages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hendry,Other,Male,Nonhispanic,14,22,10,19,13,6,11,10,15,18,21,9,12,6,10,8,6,4,3,2,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hendry,Other,Male,Hispanic,4,12,10,12,6,6,16,12,13,4,10,5,5,1,4,5,0,1,0,0,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hendry,Other,Male,Both,18,34,20,31,19,12,27,22,28,22,31,14,17,7,14,13,6,5,3,2,314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hendry,Other,Female,Nonhispanic,13,18,16,14,10,4,11,15,20,15,16,13,12,10,8,4,8,9,4,0,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hendry,Other,Female,Hispanic,6,9,6,6,4,2,3,5,8,3,3,3,4,1,1,1,1,1,0,0,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hendry,Other,Female,Both,19,27,22,20,14,6,14,20,28,18,19,16,16,11,9,5,9,10,4,0,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hendry,Other,Both Sexes,Nonhispanic,27,40,26,33,23,10,22,25,35,33,37,22,24,16,18,12,14,13,7,2,406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hendry,Other,Both Sexes,Hispanic,10,21,16,18,10,8,19,17,21,7,13,8,9,2,5,6,1,2,0,0,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hendry,Other,Both Sexes,Both,37,61,42,51,33,18,41,42,56,40,50,30,33,18,23,18,15,15,7,2,581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hendry,All Races,Male,Nonhispanic,682,857,948,"1,065",582,483,"1,121",580,690,714,722,699,659,570,526,476,442,301,165,109,"11,326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hendry,All Races,Male,Hispanic,782,689,669,"1,004",523,481,"1,296","1,009",812,717,525,371,253,201,196,118,73,47,20,12,"8,794",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hendry,All Races,Male,Both,"1,464","1,546","1,617","2,069","1,105",964,"2,417","1,589","1,502","1,431","1,247","1,070",912,771,722,594,515,348,185,121,"20,120",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hendry,All Races,Female,Nonhispanic,644,802,886,731,470,261,512,647,701,764,728,675,717,591,510,467,410,356,220,187,"10,548",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hendry,All Races,Female,Hispanic,718,678,600,558,344,214,463,468,462,394,313,229,173,126,122,89,61,39,23,26,"5,542",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hendry,All Races,Female,Both,"1,362","1,480","1,486","1,289",814,475,975,"1,115","1,163","1,158","1,041",904,890,717,632,556,471,395,243,213,"16,090",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hendry,All Races,Both Sexes,Nonhispanic,"1,326","1,659","1,834","1,796","1,052",744,"1,633","1,227","1,391","1,478","1,450","1,374","1,376","1,161","1,036",943,852,657,385,296,"21,874",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hendry,All Races,Both Sexes,Hispanic,"1,500","1,367","1,269","1,562",867,695,"1,759","1,477","1,274","1,111",838,600,426,327,318,207,134,86,43,38,"14,336",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hendry,All Races,Both Sexes,Both,"2,826","3,026","3,103","3,358","1,919","1,439","3,392","2,704","2,665","2,589","2,288","1,974","1,802","1,488","1,354","1,150",986,743,428,334,"36,210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hernando,White,Male,Nonhispanic,"2,523","2,863","3,248","2,936","1,959",977,"1,909","2,126","2,509","3,103","3,400","3,223","3,308","3,333","3,570","4,543","5,034","4,466","2,564","1,273","55,931",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hernando,White,Male,Hispanic,250,264,286,277,163,114,172,160,163,212,199,163,153,128,143,156,127,99,45,20,"3,017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hernando,White,Male,Both,"2,773","3,127","3,534","3,213","2,122","1,091","2,081","2,286","2,672","3,315","3,599","3,386","3,461","3,461","3,713","4,699","5,161","4,565","2,609","1,293","58,948",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hernando,White,Female,Nonhispanic,"2,368","2,842","3,104","2,728","1,798",930,"2,027","2,162","2,734","3,460","3,804","3,617","3,870","4,017","4,295","4,922","5,628","5,038","2,916","2,025","61,557",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hernando,White,Female,Hispanic,237,236,273,250,169,81,174,146,181,233,207,180,179,179,156,184,148,102,48,49,"3,162",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hernando,White,Female,Both,"2,605","3,078","3,377","2,978","1,967","1,011","2,201","2,308","2,915","3,693","4,011","3,797","4,049","4,196","4,451","5,106","5,776","5,140","2,964","2,074","64,719",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hernando,White,Both Sexes,Nonhispanic,"4,891","5,705","6,352","5,664","3,757","1,907","3,936","4,288","5,243","6,563","7,204","6,840","7,178","7,350","7,865","9,465","10,662","9,504","5,480","3,298","117,488",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hernando,White,Both Sexes,Hispanic,487,500,559,527,332,195,346,306,344,445,406,343,332,307,299,340,275,201,93,69,"6,179",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hernando,White,Both Sexes,Both,"5,378","6,205","6,911","6,191","4,089","2,102","4,282","4,594","5,587","7,008","7,610","7,183","7,510","7,657","8,164","9,805","10,937","9,705","5,573","3,367","123,667",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hernando,Black,Male,Nonhispanic,222,221,234,217,129,88,149,119,123,172,130,119,123,128,100,98,109,62,41,16,"2,383",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hernando,Black,Male,Hispanic,7,20,22,19,15,4,8,7,4,7,8,4,2,8,6,9,6,3,1,0,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hernando,Black,Male,Both,229,241,256,236,144,92,157,126,127,179,138,123,125,136,106,107,115,65,42,16,"2,524",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hernando,Black,Female,Nonhispanic,183,254,245,237,151,86,258,168,187,206,231,164,136,124,143,151,117,78,32,40,"2,954",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hernando,Black,Female,Hispanic,15,10,10,13,9,4,17,9,7,9,15,9,7,7,3,11,4,5,4,2,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hernando,Black,Female,Both,198,264,255,250,160,90,275,177,194,215,246,173,143,131,146,162,121,83,36,42,"3,111",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hernando,Black,Both Sexes,Nonhispanic,405,475,479,454,280,174,407,287,310,378,361,283,259,252,243,249,226,140,73,56,"5,337",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hernando,Black,Both Sexes,Hispanic,22,30,32,32,24,8,25,16,11,16,23,13,9,15,9,20,10,8,5,2,298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hernando,Black,Both Sexes,Both,427,505,511,486,304,182,432,303,321,394,384,296,268,267,252,269,236,148,78,58,"5,635",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hernando,Other,Male,Nonhispanic,43,43,44,62,44,18,29,32,37,40,61,51,40,36,17,28,19,10,3,4,599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hernando,Other,Male,Hispanic,5,9,6,2,1,1,2,6,7,7,5,2,1,0,2,2,1,1,0,1,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hernando,Other,Male,Both,48,52,50,64,45,19,31,38,44,47,66,53,41,36,19,30,20,11,3,5,658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hernando,Other,Female,Nonhispanic,49,43,56,60,39,21,39,43,52,64,74,65,70,41,35,39,30,20,8,3,791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hernando,Other,Female,Hispanic,3,6,4,1,1,0,4,4,4,5,1,3,1,3,4,2,4,0,1,1,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hernando,Other,Female,Both,52,49,60,61,40,21,43,47,56,69,75,68,71,44,39,41,34,20,9,4,842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hernando,Other,Both Sexes,Nonhispanic,92,86,100,122,83,39,68,75,89,104,135,116,110,77,52,67,49,30,11,7,"1,390",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hernando,Other,Both Sexes,Hispanic,8,15,10,3,2,1,6,10,11,12,6,5,2,3,6,4,5,1,1,2,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hernando,Other,Both Sexes,Both,100,101,110,125,85,40,74,85,100,116,141,121,112,80,58,71,54,31,12,9,"1,500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hernando,All Races,Male,Nonhispanic,"2,788","3,127","3,526","3,215","2,132","1,083","2,087","2,277","2,669","3,315","3,591","3,393","3,471","3,497","3,687","4,669","5,162","4,538","2,608","1,293","58,913",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hernando,All Races,Male,Hispanic,262,293,314,298,179,119,182,173,174,226,212,169,156,136,151,167,134,103,46,21,"3,217",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hernando,All Races,Male,Both,"3,050","3,420","3,840","3,513","2,311","1,202","2,269","2,450","2,843","3,541","3,803","3,562","3,627","3,633","3,838","4,836","5,296","4,641","2,654","1,314","62,130",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hernando,All Races,Female,Nonhispanic,"2,600","3,139","3,405","3,025","1,988","1,037","2,324","2,373","2,973","3,730","4,109","3,846","4,076","4,182","4,473","5,112","5,775","5,136","2,956","2,068","65,302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hernando,All Races,Female,Hispanic,255,252,287,264,179,85,195,159,192,247,223,192,187,189,163,197,156,107,53,52,"3,370",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hernando,All Races,Female,Both,"2,855","3,391","3,692","3,289","2,167","1,122","2,519","2,532","3,165","3,977","4,332","4,038","4,263","4,371","4,636","5,309","5,931","5,243","3,009","2,120","68,672",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hernando,All Races,Both Sexes,Nonhispanic,"5,388","6,266","6,931","6,240","4,120","2,120","4,411","4,650","5,642","7,045","7,700","7,239","7,547","7,679","8,160","9,781","10,937","9,674","5,564","3,361","124,215",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hernando,All Races,Both Sexes,Hispanic,517,545,601,562,358,204,377,332,366,473,435,361,343,325,314,364,290,210,99,73,"6,587",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hernando,All Races,Both Sexes,Both,"5,905","6,811","7,532","6,802","4,478","2,324","4,788","4,982","6,008","7,518","8,135","7,600","7,890","8,004","8,474","10,145","11,227","9,884","5,663","3,434","130,802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Highlands,White,Male,Nonhispanic,"1,226","1,373","1,522","1,442",935,507,972,"1,038","1,216","1,527","1,644","1,606","1,630","1,846","2,283","2,959","3,599","3,096","1,846","1,043","31,868",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Highlands,White,Male,Hispanic,431,474,459,739,423,316,768,611,469,464,366,239,183,143,135,147,123,53,33,15,"5,852",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Highlands,White,Male,Both,"1,657","1,847","1,981","2,181","1,358",823,"1,740","1,649","1,685","1,991","2,010","1,845","1,813","1,989","2,418","3,106","3,722","3,149","1,879","1,058","37,720",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Highlands,White,Female,Nonhispanic,"1,158","1,312","1,438","1,376",864,512,"1,008","1,120","1,204","1,664","1,770","1,834","1,924","2,337","2,728","3,413","3,853","3,579","2,164","1,593","35,475",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Highlands,White,Female,Hispanic,405,403,387,412,264,148,299,289,300,286,254,194,160,132,157,163,107,73,41,46,"4,108",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Highlands,White,Female,Both,"1,563","1,715","1,825","1,788","1,128",660,"1,307","1,409","1,504","1,950","2,024","2,028","2,084","2,469","2,885","3,576","3,960","3,652","2,205","1,639","39,583",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Highlands,White,Both Sexes,Nonhispanic,"2,384","2,685","2,960","2,818","1,799","1,019","1,980","2,158","2,420","3,191","3,414","3,440","3,554","4,183","5,011","6,372","7,452","6,675","4,010","2,636","67,343",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Highlands,White,Both Sexes,Hispanic,836,877,846,"1,151",687,464,"1,067",900,769,750,620,433,343,275,292,310,230,126,74,61,"9,960",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Highlands,White,Both Sexes,Both,"3,220","3,562","3,806","3,969","2,486","1,483","3,047","3,058","3,189","3,941","4,034","3,873","3,897","4,458","5,303","6,682","7,682","6,801","4,084","2,697","77,303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Highlands,Black,Male,Nonhispanic,427,451,433,414,270,144,214,206,197,230,294,266,203,150,157,106,93,57,28,22,"3,948",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Highlands,Black,Male,Hispanic,20,22,20,24,16,8,16,18,22,16,12,6,4,2,3,5,6,3,0,0,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Highlands,Black,Male,Both,447,473,453,438,286,152,230,224,219,246,306,272,207,152,160,111,99,60,28,22,"4,147",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Highlands,Black,Female,Nonhispanic,399,435,408,376,260,116,308,277,249,320,320,246,201,146,128,134,99,68,42,64,"4,220",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Highlands,Black,Female,Hispanic,30,21,16,16,8,8,16,20,15,9,12,7,7,6,6,6,3,0,2,0,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Highlands,Black,Female,Both,429,456,424,392,268,124,324,297,264,329,332,253,208,152,134,140,102,68,44,64,"4,412",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Highlands,Black,Both Sexes,Nonhispanic,826,886,841,790,530,260,522,483,446,550,614,512,404,296,285,240,192,125,70,86,"8,168",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Highlands,Black,Both Sexes,Hispanic,50,43,36,40,24,16,32,38,37,25,24,13,11,8,9,11,9,3,2,0,391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Highlands,Black,Both Sexes,Both,876,929,877,830,554,276,554,521,483,575,638,525,415,304,294,251,201,128,72,86,"8,559",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Highlands,Other,Male,Nonhispanic,43,48,67,43,27,16,30,38,49,47,44,56,40,25,21,25,16,10,5,7,614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Highlands,Other,Male,Hispanic,7,6,10,13,7,6,17,14,9,11,5,5,10,2,6,1,1,1,0,1,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Highlands,Other,Male,Both,50,54,77,56,34,22,47,52,58,58,49,61,50,27,27,26,17,11,5,8,733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Highlands,Other,Female,Nonhispanic,56,55,44,51,34,17,22,38,64,63,59,62,49,30,28,22,29,19,4,4,699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Highlands,Other,Female,Hispanic,8,10,10,5,2,3,7,3,5,4,3,2,4,4,3,1,0,0,3,0,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Highlands,Other,Female,Both,64,65,54,56,36,20,29,41,69,67,62,64,53,34,31,23,29,19,7,4,771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Highlands,Other,Both Sexes,Nonhispanic,99,103,111,94,61,33,52,76,113,110,103,118,89,55,49,47,45,29,9,11,"1,313",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Highlands,Other,Both Sexes,Hispanic,15,16,20,18,9,9,24,17,14,15,8,7,14,6,9,2,1,1,3,1,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Highlands,Other,Both Sexes,Both,114,119,131,112,70,42,76,93,127,125,111,125,103,61,58,49,46,30,12,12,"1,504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Highlands,All Races,Male,Nonhispanic,"1,696","1,872","2,022","1,899","1,232",667,"1,216","1,282","1,462","1,804","1,982","1,928","1,873","2,021","2,461","3,090","3,708","3,163","1,879","1,072","36,430",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Highlands,All Races,Male,Hispanic,458,502,489,776,446,330,801,643,500,491,383,250,197,147,144,153,130,57,33,16,"6,170",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Highlands,All Races,Male,Both,"2,154","2,374","2,511","2,675","1,678",997,"2,017","1,925","1,962","2,295","2,365","2,178","2,070","2,168","2,605","3,243","3,838","3,220","1,912","1,088","42,600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Highlands,All Races,Female,Nonhispanic,"1,613","1,802","1,890","1,803","1,158",645,"1,338","1,435","1,517","2,047","2,149","2,142","2,174","2,513","2,884","3,569","3,981","3,666","2,210","1,661","40,394",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Highlands,All Races,Female,Hispanic,443,434,413,433,274,159,322,312,320,299,269,203,171,142,166,170,110,73,46,46,"4,372",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Highlands,All Races,Female,Both,"2,056","2,236","2,303","2,236","1,432",804,"1,660","1,747","1,837","2,346","2,418","2,345","2,345","2,655","3,050","3,739","4,091","3,739","2,256","1,707","44,766",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Highlands,All Races,Both Sexes,Nonhispanic,"3,309","3,674","3,912","3,702","2,390","1,312","2,554","2,717","2,979","3,851","4,131","4,070","4,047","4,534","5,345","6,659","7,689","6,829","4,089","2,733","76,824",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Highlands,All Races,Both Sexes,Hispanic,901,936,902,"1,209",720,489,"1,123",955,820,790,652,453,368,289,310,323,240,130,79,62,"10,542",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Highlands,All Races,Both Sexes,Both,"4,210","4,610","4,814","4,911","3,110","1,801","3,677","3,672","3,799","4,641","4,783","4,523","4,415","4,823","5,655","6,982","7,929","6,959","4,168","2,795","87,366",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hillsborough,White,Male,Nonhispanic,"19,050","20,382","20,376","19,047","11,631","7,416","18,023","22,101","24,722","28,253","27,523","24,197","22,528","16,751","12,906","11,506","10,463","8,439","5,341","3,289","314,897",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hillsborough,White,Male,Hispanic,"7,431","7,379","7,222","7,181","4,316","2,865","7,767","7,505","7,342","6,967","5,818","4,686","3,739","2,881","2,277","2,153","1,824","1,265",725,486,"84,648",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hillsborough,White,Male,Both,"26,481","27,761","27,598","26,228","15,947","10,281","25,790","29,606","32,064","35,220","33,341","28,883","26,267","19,632","15,183","13,659","12,287","9,704","6,066","3,775","399,545",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hillsborough,White,Female,Nonhispanic,"18,076","19,270","19,302","18,408","10,852","7,556","18,882","21,934","24,112","27,779","27,221","24,890","22,516","17,547","13,928","12,814","13,143","12,147","8,277","7,302","327,548",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hillsborough,White,Female,Hispanic,"7,182","7,171","6,675","6,431","3,815","2,616","6,567","6,696","6,729","6,859","5,736","4,778","4,166","3,209","2,848","2,515","2,246","1,777","1,125","1,052","83,762",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hillsborough,White,Female,Both,"25,258","26,441","25,977","24,839","14,667","10,172","25,449","28,630","30,841","34,638","32,957","29,668","26,682","20,756","16,776","15,329","15,389","13,924","9,402","8,354","411,310",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hillsborough,White,Both Sexes,Nonhispanic,"37,126","39,652","39,678","37,455","22,483","14,972","36,905","44,035","48,834","56,032","54,744","49,087","45,044","34,298","26,834","24,320","23,606","20,586","13,618","10,591","642,445",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hillsborough,White,Both Sexes,Hispanic,"14,613","14,550","13,897","13,612","8,131","5,481","14,334","14,201","14,071","13,826","11,554","9,464","7,905","6,090","5,125","4,668","4,070","3,042","1,850","1,538","168,410",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hillsborough,White,Both Sexes,Both,"51,739","54,202","53,575","51,067","30,614","20,453","51,239","58,236","62,905","69,858","66,298","58,551","52,949","40,388","31,959","28,988","27,676","23,628","15,468","12,129","810,855",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hillsborough,Black,Male,Nonhispanic,"6,849","7,925","7,411","6,712","4,255","2,457","5,193","5,072","5,016","5,382","5,072","4,166","3,247","2,237","1,949","1,502","1,021",737,406,264,"70,161",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hillsborough,Black,Male,Hispanic,521,468,447,381,217,164,399,359,338,306,272,254,152,112,84,62,56,38,8,26,"4,283",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hillsborough,Black,Male,Both,"7,370","8,393","7,858","7,093","4,472","2,621","5,592","5,431","5,354","5,688","5,344","4,420","3,399","2,349","2,033","1,564","1,077",775,414,290,"74,444",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hillsborough,Black,Female,Nonhispanic,"6,634","7,623","7,287","6,609","3,905","2,704","6,269","6,129","5,908","6,471","6,041","4,906","3,781","2,704","2,161","1,769","1,513","1,077",797,720,"78,399",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hillsborough,Black,Female,Hispanic,501,451,394,380,212,168,391,378,360,316,285,231,166,108,89,79,58,57,27,26,"4,297",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hillsborough,Black,Female,Both,"7,135","8,074","7,681","6,989","4,117","2,872","6,660","6,507","6,268","6,787","6,326","5,137","3,947","2,812","2,250","1,848","1,571","1,134",824,746,"82,696",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hillsborough,Black,Both Sexes,Nonhispanic,"13,483","15,548","14,698","13,321","8,160","5,161","11,462","11,201","10,924","11,853","11,113","9,072","7,028","4,941","4,110","3,271","2,534","1,814","1,203",984,"148,560",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hillsborough,Black,Both Sexes,Hispanic,"1,022",919,841,761,429,332,790,737,698,622,557,485,318,220,173,141,114,95,35,52,"8,580",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hillsborough,Black,Both Sexes,Both,"14,505","16,467","15,539","14,082","8,589","5,493","12,252","11,938","11,622","12,475","11,670","9,557","7,346","5,161","4,283","3,412","2,648","1,909","1,238","1,036","157,140",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hillsborough,Other,Male,Nonhispanic,961,988,933,"1,039",629,410,"1,206","1,448","1,368","1,231","1,096",866,713,524,392,251,163,121,46,37,"13,383",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hillsborough,Other,Male,Hispanic,156,141,141,145,89,56,175,143,111,111,100,56,37,34,14,14,16,2,2,2,"1,400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hillsborough,Other,Male,Both,"1,117","1,129","1,074","1,184",718,466,"1,381","1,591","1,479","1,342","1,196",922,750,558,406,265,179,123,48,39,"14,783",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hillsborough,Other,Female,Nonhispanic,928,919,957,"1,061",591,470,"1,128","1,543","1,357","1,336","1,334","1,190","1,065",735,474,334,243,130,77,57,"14,868",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hillsborough,Other,Female,Hispanic,155,132,116,128,72,56,133,120,113,103,87,79,45,29,16,17,13,7,3,6,"1,302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hillsborough,Other,Female,Both,"1,083","1,051","1,073","1,189",663,526,"1,261","1,663","1,470","1,439","1,421","1,269","1,110",764,490,351,256,137,80,63,"16,170",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hillsborough,Other,Both Sexes,Nonhispanic,"1,889","1,907","1,890","2,100","1,220",880,"2,334","2,991","2,725","2,567","2,430","2,056","1,778","1,259",866,585,406,251,123,94,"28,251",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hillsborough,Other,Both Sexes,Hispanic,311,273,257,273,161,112,308,263,224,214,187,135,82,63,30,31,29,9,5,8,"2,702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hillsborough,Other,Both Sexes,Both,"2,200","2,180","2,147","2,373","1,381",992,"2,642","3,254","2,949","2,781","2,617","2,191","1,860","1,322",896,616,435,260,128,102,"30,953",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hillsborough,All Races,Male,Nonhispanic,"26,860","29,295","28,720","26,798","16,515","10,283","24,422","28,621","31,106","34,866","33,691","29,229","26,488","19,512","15,247","13,259","11,647","9,297","5,793","3,590","398,441",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hillsborough,All Races,Male,Hispanic,"8,108","7,988","7,810","7,707","4,622","3,085","8,341","8,007","7,791","7,384","6,190","4,996","3,928","3,027","2,375","2,229","1,896","1,305",735,514,"90,331",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hillsborough,All Races,Male,Both,"34,968","37,283","36,530","34,505","21,137","13,368","32,763","36,628","38,897","42,250","39,881","34,225","30,416","22,539","17,622","15,488","13,543","10,602","6,528","4,104","488,772",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hillsborough,All Races,Female,Nonhispanic,"25,638","27,812","27,546","26,078","15,348","10,730","26,279","29,606","31,377","35,586","34,596","30,986","27,362","20,986","16,563","14,917","14,899","13,354","9,151","8,079","420,815",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hillsborough,All Races,Female,Hispanic,"7,838","7,754","7,185","6,939","4,099","2,840","7,091","7,194","7,202","7,278","6,108","5,088","4,377","3,346","2,953","2,611","2,317","1,841","1,155","1,084","89,361",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hillsborough,All Races,Female,Both,"33,476","35,566","34,731","33,017","19,447","13,570","33,370","36,800","38,579","42,864","40,704","36,074","31,739","24,332","19,516","17,528","17,216","15,195","10,306","9,163","510,176",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
